Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [59] ServiceLoop::AcceptUser(ServiceLoop::AcceptedSocket*) [408] ReservedNicksManager::ReservedNicksManager() [340] std::_Sp_counted_ptr_inplace<spdlog::logger, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
   [3] ServiceLoop::ReceiveLoop() [409] CompressedRotatingFileSink::flush_() [318] std::_Sp_counted_ptr_inplace<nlohmann::json_abi_v3_11_3::detail::output_string_adapter<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_destroy()
 [232] ServiceLoop::AcceptSocket(int&, sockaddr_storage const&) [66] User::SendFormat(char const*, bool, char const*, ...) [319] std::_Sp_counted_ptr_inplace<nlohmann::json_abi_v3_11_3::detail::output_string_adapter<char, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_dispose()
 [233] ServiceLoop::loadProxyGuard() [219] User::AddPrcsdCmd(unsigned char, char const*, unsigned long, User*, bool) [50] std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void>, std::less<void>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > > >::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
   [2] ServiceLoop::Looper()  [62] User::AddUserList()   [262] std::map<int, unsigned int, std::less<int>, std::allocator<std::pair<int const, unsigned int> > >::operator[](int const&)
  [25] ServiceLoop::SendLoop() [250] User::Add2Userlist() [213] std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::pair<char const (&) [6], char const (&) [13]>(char const (&) [6], char const (&) [13])
 [380] ServiceLoop::ServiceLoop() [78] User::ProcessRules() [258] std::vector<bool, std::allocator<bool> >::_M_insert_aux(std::_Bit_iterator, bool)
 [139] ServiceLoop::~ServiceLoop() [189] User::PutInSendBuf(char const*, unsigned long) [323] std::vector<bool, std::allocator<bool> >::push_back(bool)
  [72] ZlibUtility::CreateZPipe(char const*, unsigned long, std::vector<char, std::allocator<char> >&, unsigned int&) [309] User::RemFromSendBuf(char const*, unsigned int, unsigned int) [201] std::vector<char, std::allocator<char> >::resize(unsigned long)
  [44] ZlibUtility::CreateZPipe(char const*, unsigned long, unsigned int&) [46] User::SendCharDelayed(char const*, unsigned long) [364] std::vector<unsigned char, std::allocator<unsigned char> >::resize(unsigned long)
  [89] ZlibUtility::CreateZPipeAlign(char const*, unsigned long, std::vector<char, std::allocator<char> >&, unsigned int&) [69] User::SendTextDelayed(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [365] std::vector<unsigned int, std::allocator<unsigned int> >::_M_default_append(unsigned long)
 [381] ZlibUtility::ZlibUtility() [251] User::AddMeOrIPv4Check() [203] std::__cxx11::_List_base<std::unique_ptr<PrcsdUsrCmd, std::default_delete<PrcsdUsrCmd> >, std::allocator<std::unique_ptr<PrcsdUsrCmd, std::default_delete<PrcsdUsrCmd> > > >::_M_clear()
  [10] ServerThread::Run()   [333] User::SendFormatCheckPM(char const*, char const*, bool, char const*, ...) [207] std::__cxx11::_List_base<std::unique_ptr<PrcsdToUsrCmd, std::default_delete<PrcsdToUsrCmd> >, std::allocator<std::unique_ptr<PrcsdToUsrCmd, std::default_delete<PrcsdToUsrCmd> > > >::_M_clear()
 [135] ServerThread::Listen(bool) [238] User::SetMyInfoOriginal(char const*, unsigned short) [226] std::__cxx11::_List_base<std::unique_ptr<EventQueue::Event, std::default_delete<EventQueue::Event> >, std::allocator<std::unique_ptr<EventQueue::Event, std::default_delete<EventQueue::Event> > > >::_M_clear()
 [382] ServerThread::Resume() [239] User::GenerateMyInfoLong() [218] std::__cxx11::_List_base<std::unique_ptr<GlobalDataQueue::SingleDataItem, std::default_delete<GlobalDataQueue::SingleDataItem> >, std::allocator<std::unique_ptr<GlobalDataQueue::SingleDataItem, std::default_delete<GlobalDataQueue::SingleDataItem> > > >::_M_clear()
   [8] ServerThread::isFlooder(int&, sockaddr_storage const&) [358] User::SetExtJSONOriginal(char const*, unsigned short) [427] std::__cxx11::_List_base<std::unique_ptr<TextFilesManager::TextFile, std::default_delete<TextFilesManager::TextFile> >, std::allocator<std::unique_ptr<TextFilesManager::TextFile, std::default_delete<TextFilesManager::TextFile> > > >::_M_clear()
 [383] ServerThread::~ServerThread() [240] User::GenerateMyInfoShort() [341] std::__cxx11::_List_base<std::unique_ptr<UdpDebug::UdpDbgItem, std::default_delete<UdpDebug::UdpDbgItem> >, std::allocator<std::unique_ptr<UdpDebug::UdpDbgItem, std::default_delete<UdpDebug::UdpDbgItem> > > >::_M_clear()
 [303] ScriptManager::FindScript(lua_State const*) [88] User::SendCompressedOrPlain(char const*, unsigned int, std::vector<char, std::allocator<char> >&, unsigned int&) [190] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose()
 [283] ScriptManager::FindScript(char const*) [115] User::Close(bool) [245] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace(unsigned long, unsigned long, char const*, unsigned long)
 [384] ScriptManager::SaveScripts() [234] User::SetIP(char const*) [301] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<true>(char const*, unsigned long)
  [47] ScriptManager::UserConnected(User*) [4] User::DoRecv() [304] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*)
 [292] ScriptManager::AddRunningScript(Script*) [235] User::MakeLock() [268] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*, unsigned long)
 [343] ScriptManager::UserDisconnected(User*, Script*) [26] User::Try2Send() [209] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::resize(unsigned long, char)
 [385] ScriptManager::CheckForNewScripts() [64] User::User() [286] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve(unsigned long)
 [386] ScriptManager::CheckForDeletedScripts() [65] User::~User() [280] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
 [344] ScriptManager::Stop() [212] PXLog::NotifyScriptLog(unsigned long) [227] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long)
 [387] ScriptManager::Start() [410] PXLog::Init(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [19] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::push_back(char)
 [388] ScriptManager::OnExit(bool) [252] Users::Add2UserIP(User*) [428] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  [20] ScriptManager::Arrival(DcCommand*, unsigned char) [224] Users::Add2ExtJSON(User const*) [265] std::__cxx11::to_string(int)
 [284] ScriptManager::AddScript(char const*, bool, bool) [241] Users::Add2MyInfos(User*) [320] std::__cxx11::to_string(long)
 [389] ScriptManager::OnStartup() [253] Users::Add2NickList(User*) [334] std::__cxx11::to_string(unsigned long)
 [141] ScriptManager::ScriptManager() [359] Users::Add2RecTimes(User*) [297] std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > > std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >, std::less<void>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > > >::_M_emplace_hint_unique<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, decltype(nullptr)>(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, decltype(nullptr)&&)
 [390] ScriptManager::~ScriptManager() [248] Users::CheckRecTime(User*) [256] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >, std::less<void>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
 [391] ServerManager::FinalClose() [360] Users::DelFromUserIP(User*) [204] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >, std::less<void>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, nlohmann::json_abi_v3_11_3::basic_json<std::map, std::vector, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, bool, long, unsigned long, double, std::allocator, nlohmann::json_abi_v3_11_3::adl_serializer, std::vector<unsigned char, std::allocator<unsigned char> >, void> > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  [36] ServerManager::Initialize() [63] Users::DisconnectAll() [186] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
 [266] ServerManager::OnSecTimer() [242] Users::Add2MyInfosTag(User*) [187] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
